ID,角色,角色名多语言表ID,等级,品阶,攻击力,PVP攻击力,buff,血量,攻击速度,移动速度,子弹速度,攻击范围,宠物ID,升级预览,升级消耗,掉落,战力,锁定范围,免伤比例,,,,,,,
1001201,1001,45,201,B,44170,850,,2060,0,8,0,0,0,"1-1,2-2",1-87456,0,44170,15,0,87456,2.5,,,,,2060
1001202,1001,45,202,B,45155,854,,2070,0,8,0,0,0,"1-1,2-3",1-89406,0,45155,15,0,89406,2.5,,,,,2070
1001203,1001,45,203,B,46141,858,,2080,0,8,0,0,0,"1-1,2-4",1-91358,0,46141,15,0,91358,2.5,,,,,2080
1001204,1001,45,204,B,47127,862,,2090,0,8,0,0,0,"1-1,2-5",1-93310,0,47127,15,0,93310,2.5,,,,,2090
1001205,1001,45,205,B,48114,866,,2100,0,8,0,0,0,"1-1,2-6",1-95264,0,48114,15,0,95264,2.5,,,,,2100
1001206,1001,45,206,B,49101,870,,2110,0,8,0,0,0,"1-1,2-7",1-97218,0,49101,15,0,97218,2.5,,,,,2110
1001207,1001,45,207,B,50089,874,,2120,0,8,0,0,0,"1-1,2-8",1-99176,0,50089,15,0,99176,2.5,,,,,2120
1001208,1001,45,208,B,51077,878,,2130,0,8,0,0,0,"1-1,2-9",1-101132,0,51077,15,0,101132,2.5,,,,,2130
1001209,1001,45,209,B,52066,882,,2140,0,8,0,0,0,"1-1,2-10",1-103090,0,52066,15,0,103090,2.5,,,,,2140
1001210,1001,45,210,B,53055,886,,2150,0,8,0,0,0,"1-1,2-11",1-105048,0,53055,15,0,105048,2.5,,,,,2150
1001211,1001,45,211,B,54045,890,,2160,0,8,0,0,0,"1-1,2-12",1-107008,0,54045,15,0,107008,2.5,,,,,2160
1001212,1001,45,212,B,55035,894,,2170,0,8,0,0,0,"1-1,2-13",1-108968,0,55035,15,0,108968,2.5,,,,,2170
1001213,1001,45,213,B,56026,898,,2180,0,8,0,0,0,"1-1,2-14",1-110930,0,56026,15,0,110930,2.5,,,,,2180
1001214,1001,45,214,B,57017,902,,2190,0,8,0,0,0,"1-1,2-15",1-112892,0,57017,15,0,112892,2.5,,,,,2190
1001215,1001,45,215,B,58009,906,,2200,0,8,0,0,0,"1-1,2-16",1-114856,0,58009,15,0,114856,2.5,,,,,2200
1001216,1001,45,216,B,59001,910,,2210,0,8,0,0,0,"1-1,2-17",1-116820,0,59001,15,0,116820,2.5,,,,,2210
1001217,1001,45,217,B,59994,914,,2220,0,8,0,0,0,"1-1,2-18",1-118788,0,59994,15,0,118788,2.5,,,,,2220
1001218,1001,45,218,B,60987,918,,2230,0,8,0,0,0,"1-1,2-19",1-120754,0,60987,15,0,120754,2.5,,,,,2230
1001219,1001,45,219,B,61981,922,,2240,0,8,0,0,0,"1-1,2-20",1-122722,0,61981,15,0,122722,2.5,,,,,2240
1001220,1001,45,220,B,62975,926,,2250,0,8,0,0,0,"1-1,2-21",1-124690,0,62975,15,0,124690,2.5,,,,,2250
1001221,1001,45,221,B,63970,930,,2260,0,8,0,0,0,"1-1,2-22",1-126660,0,63970,15,0,126660,2.5,,,,,2260
1001222,1001,45,222,B,64965,934,,2270,0,8,0,0,0,"1-1,2-23",1-128630,0,64965,15,0,128630,2.5,,,,,2270
1001223,1001,45,223,B,65961,938,,2280,0,8,0,0,0,"1-1,2-24",1-130602,0,65961,15,0,130602,2.5,,,,,2280
1001224,1001,45,224,B,66957,942,,2290,0,8,0,0,0,"1-1,2-25",1-132574,0,66957,15,0,132574,2.5,,,,,2290
1001225,1001,45,225,B,67954,946,,2300,0,8,0,0,0,"1-1,2-26",1-134548,0,67954,15,0,134548,2.5,,,,,2300
1001226,1001,45,226,B,69449,950,,2310,0,8,0,0,0,"1-1,2-27",1-137508,0,69449,15,0,137508,2.5,,,,,2310
1001227,1001,45,227,B,70944,954,,2320,0,8,0,0,0,"1-1,2-28",1-140468,0,70944,15,0,140468,2.5,,,,,2320
1001228,1001,45,228,B,72440,958,,2330,0,8,0,0,0,"1-1,2-29",1-143430,0,72440,15,0,143430,2.5,,,,,2330
1001229,1001,45,229,B,73936,962,,2340,0,8,0,0,0,"1-1,2-30",1-146392,0,73936,15,0,146392,2.5,,,,,2340
1001230,1001,45,230,B,75433,966,,2350,0,8,0,0,0,"1-1,2-31",1-149356,0,75433,15,0,149356,2.5,,,,,2350
1001231,1001,45,231,B,76930,970,,2360,0,8,0,0,0,"1-1,2-32",1-152320,0,76930,15,0,152320,2.5,,,,,2360
1001232,1001,45,232,B,78428,974,,2370,0,8,0,0,0,"1-1,2-33",1-155286,0,78428,15,0,155286,2.5,,,,,2370
1001233,1001,45,233,B,79926,978,,2380,0,8,0,0,0,"1-1,2-34",1-158252,0,79926,15,0,158252,2.5,,,,,2380
1001234,1001,45,234,B,81425,982,,2390,0,8,0,0,0,"1-1,2-35",1-161220,0,81425,15,0,161220,2.5,,,,,2390
1001235,1001,45,235,B,82924,986,,2400,0,8,0,0,0,"1-1,2-36",1-164188,0,82924,15,0,164188,2.5,,,,,2400
1001236,1001,45,236,B,84424,990,,2410,0,8,0,0,0,"1-1,2-37",1-167158,0,84424,15,0,167158,2.5,,,,,2410
1001237,1001,45,237,B,85924,994,,2420,0,8,0,0,0,"1-1,2-38",1-170128,0,85924,15,0,170128,2.5,,,,,2420
1001238,1001,45,238,B,87425,998,,2430,0,8,0,0,0,"1-1,2-39",1-173100,0,87425,15,0,173100,2.5,,,,,2430
1001239,1001,45,239,B,88926,1002,,2440,0,8,0,0,0,"1-1,2-40",1-176072,0,88926,15,0,176072,2.5,,,,,2440
1001240,1001,45,240,B,90428,1006,,2450,0,8,0,0,0,"1-1,2-41",1-179046,0,90428,15,0,179046,2.5,,,,,2450
1001241,1001,45,241,B,91930,1010,,2460,0,8,0,0,0,"1-1,2-42",1-182020,0,91930,15,0,182020,2.5,,,,,2460
1001242,1001,45,242,B,93433,1014,,2470,0,8,0,0,0,"1-1,2-43",1-184996,0,93433,15,0,184996,2.5,,,,,2470
1001243,1001,45,243,B,94936,1018,,2480,0,8,0,0,0,"1-1,2-44",1-187972,0,94936,15,0,187972,2.5,,,,,2480
1001244,1001,45,244,B,96440,1022,,2490,0,8,0,0,0,"1-1,2-45",1-190950,0,96440,15,0,190950,2.5,,,,,2490
1001245,1001,45,245,B,97944,1026,,2500,0,8,0,0,0,"1-1,2-46",1-193928,0,97944,15,0,193928,2.5,,,,,2500
1001246,1001,45,246,B,99449,1030,,2510,0,8,0,0,0,"1-1,2-47",1-196908,0,99449,15,0,196908,2.5,,,,,2510
1001247,1001,45,247,B,100954,1034,,2520,0,8,0,0,0,"1-1,2-48",1-199888,0,100954,15,0,199888,2.5,,,,,2520
1001248,1001,45,248,B,102460,1038,,2530,0,8,0,0,0,"1-1,2-49",1-202870,0,102460,15,0,202870,2.5,,,,,2530
1001249,1001,45,249,B,103966,1042,,2540,0,8,0,0,0,"1-1,2-50",1-205852,0,103966,15,0,205852,2.5,,,,,2540
1001250,1001,45,250,B,105473,1046,,2550,0,8,0,0,0,"1-1,2-51",1-208836,0,105473,15,0,208836,2.5,,,,,2550
1001251,1001,45,251,B,107733,1050,,2560,0,8,0,0,0,"1-1,2-52",1-213310,0,107733,15,0,213310,2.5,,,,,2560
1001252,1001,45,252,B,109993,1054,,2570,0,8,0,0,0,"1-1,2-53",1-217786,0,109993,15,0,217786,2.5,,,,,2570
1001253,1001,45,253,B,112254,1058,,2580,0,8,0,0,0,"1-1,2-54",1-222262,0,112254,15,0,222262,2.5,,,,,2580
1001254,1001,45,254,B,114515,1062,,2590,0,8,0,0,0,"1-1,2-55",1-226738,0,114515,15,0,226738,2.5,,,,,2590
1001255,1001,45,255,B,116777,1066,,2600,0,8,0,0,0,"1-1,2-56",1-231218,0,116777,15,0,231218,2.5,,,,,2600
1001256,1001,45,256,B,119039,1070,,2610,0,8,0,0,0,"1-1,2-57",1-235696,0,119039,15,0,235696,2.5,,,,,2610
1001257,1001,45,257,B,121302,1074,,2620,0,8,0,0,0,"1-1,2-58",1-240176,0,121302,15,0,240176,2.5,,,,,2620
1001258,1001,45,258,B,123565,1078,,2630,0,8,0,0,0,"1-1,2-59",1-244658,0,123565,15,0,244658,2.5,,,,,2630
1001259,1001,45,259,B,125829,1082,,2640,0,8,0,0,0,"1-1,2-60",1-249140,0,125829,15,0,249140,2.5,,,,,2640
1001260,1001,45,260,B,128093,1086,,2650,0,8,0,0,0,"1-1,2-61",1-253624,0,128093,15,0,253624,2.5,,,,,2650
1001261,1001,45,261,B,130358,1090,,2660,0,8,0,0,0,"1-1,2-62",1-258108,0,130358,15,0,258108,2.5,,,,,2660
1001262,1001,45,262,B,132623,1094,,2670,0,8,0,0,0,"1-1,2-63",1-262592,0,132623,15,0,262592,2.5,,,,,2670
1001263,1001,45,263,B,134889,1098,,2680,0,8,0,0,0,"1-1,2-64",1-267080,0,134889,15,0,267080,2.5,,,,,2680
1001264,1001,45,264,B,137155,1102,,2690,0,8,0,0,0,"1-1,2-65",1-271566,0,137155,15,0,271566,2.5,,,,,2690
1001265,1001,45,265,B,139422,1106,,2700,0,8,0,0,0,"1-1,2-66",1-276054,0,139422,15,0,276054,2.5,,,,,2700
1001266,1001,45,266,B,141689,1110,,2710,0,8,0,0,0,"1-1,2-67",1-280544,0,141689,15,0,280544,2.5,,,,,2710
1001267,1001,45,267,B,143957,1114,,2720,0,8,0,0,0,"1-1,2-68",1-285034,0,143957,15,0,285034,2.5,,,,,2720
1001268,1001,45,268,B,146225,1118,,2730,0,8,0,0,0,"1-1,2-69",1-289524,0,146225,15,0,289524,2.5,,,,,2730
1001269,1001,45,269,B,148494,1122,,2740,0,8,0,0,0,"1-1,2-70",1-294018,0,148494,15,0,294018,2.5,,,,,2740
1001270,1001,45,270,B,150763,1126,,2750,0,8,0,0,0,"1-1,2-71",1-298510,0,150763,15,0,298510,2.5,,,,,2750
1001271,1001,45,271,B,153033,1130,,2760,0,8,0,0,0,"1-1,2-72",1-303004,0,153033,15,0,303004,2.5,,,,,2760
1001272,1001,45,272,B,155303,1134,,2770,0,8,0,0,0,"1-1,2-73",1-307498,0,155303,15,0,307498,2.5,,,,,2770
1001273,1001,45,273,B,157574,1138,,2780,0,8,0,0,0,"1-1,2-74",1-311996,0,157574,15,0,311996,2.5,,,,,2780
1001274,1001,45,274,B,159845,1142,,2790,0,8,0,0,0,"1-1,2-75",1-316492,0,159845,15,0,316492,2.5,,,,,2790
1001275,1001,45,275,B,162117,1146,,2800,0,8,0,0,0,"1-1,2-76",1-320990,0,162117,15,0,320990,2.5,,,,,2800
1001276,1001,45,276,B,165525,1150,,2810,0,8,0,0,0,"1-1,2-77",1-327738,0,165525,15,0,327738,2.5,,,,,2810
1001277,1001,45,277,B,168933,1154,,2820,0,8,0,0,0,"1-1,2-78",1-334486,0,168933,15,0,334486,2.5,,,,,2820
1001278,1001,45,278,B,172342,1158,,2830,0,8,0,0,0,"1-1,2-79",1-341236,0,172342,15,0,341236,2.5,,,,,2830
1001279,1001,45,279,B,175751,1162,,2840,0,8,0,0,0,"1-1,2-80",1-347986,0,175751,15,0,347986,2.5,,,,,2840
1001280,1001,45,280,B,179161,1166,,2850,0,8,0,0,0,"1-1,2-81",1-354738,0,179161,15,0,354738,2.5,,,,,2850
1001281,1001,45,281,B,182571,1170,,2860,0,8,0,0,0,"1-1,2-82",1-361490,0,182571,15,0,361490,2.5,,,,,2860
1001282,1001,45,282,B,185982,1174,,2870,0,8,0,0,0,"1-1,2-83",1-368244,0,185982,15,0,368244,2.5,,,,,2870
1001283,1001,45,283,B,189393,1178,,2880,0,8,0,0,0,"1-1,2-84",1-374998,0,189393,15,0,374998,2.5,,,,,2880
1001284,1001,45,284,B,192805,1182,,2890,0,8,0,0,0,"1-1,2-85",1-381752,0,192805,15,0,381752,2.5,,,,,2890
1001285,1001,45,285,B,196217,1186,,2900,0,8,0,0,0,"1-1,2-86",1-388508,0,196217,15,0,388508,2.5,,,,,2900
1001286,1001,45,286,B,199630,1190,,2910,0,8,0,0,0,"1-1,2-87",1-395266,0,199630,15,0,395266,2.5,,,,,2910
1001287,1001,45,287,B,203043,1194,,2920,0,8,0,0,0,"1-1,2-88",1-402024,0,203043,15,0,402024,2.5,,,,,2920
1001288,1001,45,288,B,206457,1198,,2930,0,8,0,0,0,"1-1,2-89",1-408784,0,206457,15,0,408784,2.5,,,,,2930
1001289,1001,45,289,B,209871,1202,,2940,0,8,0,0,0,"1-1,2-90",1-415544,0,209871,15,0,415544,2.5,,,,,2940
1001290,1001,45,290,B,213286,1206,,2950,0,8,0,0,0,"1-1,2-91",1-422306,0,213286,15,0,422306,2.5,,,,,2950
1001291,1001,45,291,B,216701,1210,,2960,0,8,0,0,0,"1-1,2-92",1-429066,0,216701,15,0,429066,2.5,,,,,2960
1001292,1001,45,292,B,220117,1214,,2970,0,8,0,0,0,"1-1,2-93",1-435830,0,220117,15,0,435830,2.5,,,,,2970
1001293,1001,45,293,B,223533,1218,,2980,0,8,0,0,0,"1-1,2-94",1-442594,0,223533,15,0,442594,2.5,,,,,2980
1001294,1001,45,294,B,226950,1222,,2990,0,8,0,0,0,"1-1,2-95",1-449360,0,226950,15,0,449360,2.5,,,,,2990
1001295,1001,45,295,B,230367,1226,,3000,0,8,0,0,0,"1-1,2-96",1-456126,0,230367,15,0,456126,2.5,,,,,3000
1001296,1001,45,296,B,233785,1230,,3010,0,8,0,0,0,"1-1,2-97",1-462894,0,233785,15,0,462894,2.5,,,,,3010
1001297,1001,45,297,B,237203,1234,,3020,0,8,0,0,0,"1-1,2-98",1-469660,0,237203,15,0,469660,2.5,,,,,3020
1001298,1001,45,298,B,240622,1238,,3030,0,8,0,0,0,"1-1,2-99",1-476430,0,240622,15,0,476430,2.5,,,,,3030
1001299,1001,45,299,B,244041,1242,,3040,0,8,0,0,0,"1-1,2-100",1-483200,0,244041,15,0,483200,2.5,,,,,3040
1001300,1001,45,300,B,247461,1246,,3050,0,8,0,0,0,"1-1,2-101",1-489972,0,247461,15,0,489972,2.5,,,,,3050
1002001,1002,46,1,B,120,50,,60,0,8,0,0,0,"1-1,2-2",1-76,0,120,15,0,76,2.45,,,,,60
1002002,1002,46,2,B,126,54,,70,0,8,0,0,0,"1-1,2-3",1-79,0,126,15,0,79,2.45,,,,,70
1002003,1002,46,3,B,132,58,,80,0,8,0,0,0,"1-1,2-4",1-84,0,132,15,0,84,2.45,,,,,80
1002004,1002,46,4,B,139,62,,90,0,8,0,0,0,"1-1,2-5",1-88,0,139,15,0,88,2.45,,,,,90
1002005,1002,46,5,B,146,66,,100,0,8,0,0,0,"1-1,2-6",1-93,0,146,15,0,93,2.45,,,,,100
1002006,1002,46,6,B,154,70,,110,0,8,0,0,0,"1-1,2-7",1-105,0,154,15,0,105,2.45,,,,,110
1002007,1002,46,7,B,163,74,,120,0,8,0,0,0,"1-1,2-8",1-111,0,163,15,0,111,2.45,,,,,120
1002008,1002,46,8,B,172,79,,130,0,8,0,0,0,"1-1,2-9",1-118,0,172,15,0,118,2.45,,,,,130
1002009,1002,46,9,B,182,83,,140,0,8,0,0,0,"1-1,2-10",1-126,0,182,15,0,126,2.45,,,,,140
1002010,1002,46,10,B,193,87,,150,0,8,0,0,0,"1-1,2-11",1-133,0,193,15,0,133,2.45,,,,,150
1002011,1002,46,11,B,204,91,,160,0,8,0,0,0,"1-1,2-12",1-151,0,204,15,0,151,2.45,,,,,160
1002012,1002,46,12,B,216,95,,170,0,8,0,0,0,"1-1,2-13",1-159,0,216,15,0,159,2.45,,,,,170
1002013,1002,46,13,B,228,99,,180,0,8,0,0,0,"1-1,2-14",1-169,0,228,15,0,169,2.45,,,,,180
1002014,1002,46,14,B,241,103,,190,0,8,0,0,0,"1-1,2-15",1-177,0,241,15,0,177,2.45,,,,,190
1002015,1002,46,15,B,254,107,,200,0,8,0,0,0,"1-1,2-16",1-187,0,254,15,0,187,2.45,,,,,200
1002016,1002,46,16,B,268,111,,210,0,8,0,0,0,"1-1,2-17",1-211,0,268,15,0,211,2.45,,,,,210
1002017,1002,46,17,B,283,115,,220,0,8,0,0,0,"1-1,2-18",1-223,0,283,15,0,223,2.45,,,,,220
1002018,1002,46,18,B,298,119,,230,0,8,0,0,0,"1-1,2-19",1-235,0,298,15,0,235,2.45,,,,,230
1002019,1002,46,19,B,314,123,,240,0,8,0,0,0,"1-1,2-20",1-248,0,314,15,0,248,2.45,,,,,240
1002020,1002,46,20,B,331,128,,250,0,8,0,0,0,"1-1,2-21",1-261,0,331,15,0,261,2.45,,,,,250
1002021,1002,46,21,B,348,132,,260,0,8,0,0,0,"1-1,2-22",1-291,0,348,15,0,291,2.45,,,,,260
1002022,1002,46,22,B,366,136,,270,0,8,0,0,0,"1-1,2-23",1-306,0,366,15,0,306,2.45,,,,,270
1002023,1002,46,23,B,384,140,,280,0,8,0,0,0,"1-1,2-24",1-321,0,384,15,0,321,2.45,,,,,280
1002024,1002,46,24,B,403,144,,290,0,8,0,0,0,"1-1,2-25",1-338,0,403,15,0,338,2.45,,,,,290
1002025,1002,46,25,B,422,148,,300,0,8,0,0,0,"1-1,2-26",1-354,0,422,15,0,354,2.45,,,,,300
1002026,1002,46,26,B,451,152,,310,0,8,0,0,0,"1-1,2-27",1-400,0,451,15,0,400,2.45,,,,,310
1002027,1002,46,27,B,480,156,,320,0,8,0,0,0,"1-1,2-28",1-427,0,480,15,0,427,2.45,,,,,320
1002028,1002,46,28,B,510,160,,330,0,8,0,0,0,"1-1,2-29",1-453,0,510,15,0,453,2.45,,,,,330
1002029,1002,46,29,B,540,164,,340,0,8,0,0,0,"1-1,2-30",1-480,0,540,15,0,480,2.45,,,,,340
1002030,1002,46,30,B,571,168,,350,0,8,0,0,0,"1-1,2-31",1-507,0,571,15,0,507,2.45,,,,,350
1002031,1002,46,31,B,602,172,,360,0,8,0,0,0,"1-1,2-32",1-565,0,602,15,0,565,2.45,,,,,360
1002032,1002,46,32,B,634,177,,370,0,8,0,0,0,"1-1,2-33",1-595,0,634,15,0,595,2.45,,,,,370
1002033,1002,46,33,B,667,181,,380,0,8,0,0,0,"1-1,2-34",1-626,0,667,15,0,626,2.45,,,,,380
1002034,1002,46,34,B,700,185,,390,0,8,0,0,0,"1-1,2-35",1-658,0,700,15,0,658,2.45,,,,,390
1002035,1002,46,35,B,734,189,,400,0,8,0,0,0,"1-1,2-36",1-688,0,734,15,0,688,2.45,,,,,400
1002036,1002,46,36,B,769,193,,410,0,8,0,0,0,"1-1,2-37",1-760,0,769,15,0,760,2.45,,,,,410
1002037,1002,46,37,B,804,197,,420,0,8,0,0,0,"1-1,2-38",1-795,0,804,15,0,795,2.45,,,,,420
1002038,1002,46,38,B,840,201,,430,0,8,0,0,0,"1-1,2-39",1-831,0,840,15,0,831,2.45,,,,,430
1002039,1002,46,39,B,876,205,,440,0,8,0,0,0,"1-1,2-40",1-866,0,876,15,0,866,2.45,,,,,440
1002040,1002,46,40,B,913,209,,450,0,8,0,0,0,"1-1,2-41",1-903,0,913,15,0,903,2.45,,,,,450
1002041,1002,46,41,B,950,213,,460,0,8,0,0,0,"1-1,2-42",1-987,0,950,15,0,987,2.45,,,,,460
1002042,1002,46,42,B,988,217,,470,0,8,0,0,0,"1-1,2-43",1-1026,0,988,15,0,1026,2.45,,,,,470
1002043,1002,46,43,B,1027,221,,480,0,8,0,0,0,"1-1,2-44",1-1066,0,1027,15,0,1066,2.45,,,,,480
1002044,1002,46,44,B,1066,226,,490,0,8,0,0,0,"1-1,2-45",1-1108,0,1066,15,0,1108,2.45,,,,,490
1002045,1002,46,45,B,1106,230,,500,0,8,0,0,0,"1-1,2-46",1-1148,0,1106,15,0,1148,2.45,,,,,500
1002046,1002,46,46,B,1147,234,,510,0,8,0,0,0,"1-1,2-47",1-1248,0,1147,15,0,1248,2.45,,,,,510
1002047,1002,46,47,B,1188,238,,520,0,8,0,0,0,"1-1,2-48",1-1293,0,1188,15,0,1293,2.45,,,,,520
1002048,1002,46,48,B,1230,242,,530,0,8,0,0,0,"1-1,2-49",1-1338,0,1230,15,0,1338,2.45,,,,,530
1002049,1002,46,49,B,1272,246,,540,0,8,0,0,0,"1-1,2-50",1-1383,0,1272,15,0,1383,2.45,,,,,540
1002050,1002,46,50,B,1315,250,,550,0,8,0,0,0,"1-1,2-51",1-1431,0,1315,15,0,1431,2.45,,,,,550
1002051,1002,46,51,B,1380,254,,560,0,8,0,0,0,"1-1,2-52",1-1569,0,1380,15,0,1569,2.45,,,,,560
1002052,1002,46,52,B,1444,258,,570,0,8,0,0,0,"1-1,2-53",1-1642,0,1444,15,0,1642,2.45,,,,,570
1002053,1002,46,53,B,1510,262,,580,0,8,0,0,0,"1-1,2-54",1-1718,0,1510,15,0,1718,2.45,,,,,580
1002054,1002,46,54,B,1576,266,,590,0,8,0,0,0,"1-1,2-55",1-1794,0,1576,15,0,1794,2.45,,,,,590
1002055,1002,46,55,B,1644,270,,600,0,8,0,0,0,"1-1,2-56",1-1870,0,1644,15,0,1870,2.45,,,,,600
1002056,1002,46,56,B,1711,274,,610,0,8,0,0,0,"1-1,2-57",1-2031,0,1711,15,0,2031,2.45,,,,,610
1002057,1002,46,57,B,1779,279,,620,0,8,0,0,0,"1-1,2-58",1-2113,0,1779,15,0,2113,2.45,,,,,620
1002058,1002,46,58,B,1848,283,,630,0,8,0,0,0,"1-1,2-59",1-2193,0,1848,15,0,2193,2.45,,,,,630
1002059,1002,46,59,B,1917,287,,640,0,8,0,0,0,"1-1,2-60",1-2277,0,1917,15,0,2277,2.45,,,,,640
1002060,1002,46,60,B,1987,291,,650,0,8,0,0,0,"1-1,2-61",1-2359,0,1987,15,0,2359,2.45,,,,,650
1002061,1002,46,61,B,2058,295,,660,0,8,0,0,0,"1-1,2-62",1-2239,0,2058,15,0,2239,2.45,,,,,660
1002062,1002,46,62,B,2128,299,,670,0,8,0,0,0,"1-1,2-63",1-2317,0,2128,15,0,2317,2.45,,,,,670
1002063,1002,46,63,B,2200,303,,680,0,8,0,0,0,"1-1,2-64",1-2395,0,2200,15,0,2395,2.45,,,,,680
1002064,1002,46,64,B,2272,307,,690,0,8,0,0,0,"1-1,2-65",1-2474,0,2272,15,0,2474,2.45,,,,,690
1002065,1002,46,65,B,2346,311,,700,0,8,0,0,0,"1-1,2-66",1-2553,0,2346,15,0,2553,2.45,,,,,700
1002066,1002,46,66,B,2419,315,,710,0,8,0,0,0,"1-1,2-67",1-2632,0,2419,15,0,2632,2.45,,,,,710
1002067,1002,46,67,B,2493,319,,720,0,8,0,0,0,"1-1,2-68",1-2714,0,2493,15,0,2714,2.45,,,,,720
1002068,1002,46,68,B,2568,323,,730,0,8,0,0,0,"1-1,2-69",1-2794,0,2568,15,0,2794,2.45,,,,,730
1002069,1002,46,69,B,2643,328,,740,0,8,0,0,0,"1-1,2-70",1-2877,0,2643,15,0,2877,2.45,,,,,740
1002070,1002,46,70,B,2719,332,,750,0,8,0,0,0,"1-1,2-71",1-2960,0,2719,15,0,2960,2.45,,,,,750
1002071,1002,46,71,B,2796,336,,760,0,8,0,0,0,"1-1,2-72",1-3043,0,2796,15,0,3043,2.45,,,,,760
1002072,1002,46,72,B,2872,340,,770,0,8,0,0,0,"1-1,2-73",1-3128,0,2872,15,0,3128,2.45,,,,,770
1002073,1002,46,73,B,2950,344,,780,0,8,0,0,0,"1-1,2-74",1-3212,0,2950,15,0,3212,2.45,,,,,780
1002074,1002,46,74,B,3028,348,,790,0,8,0,0,0,"1-1,2-75",1-3296,0,3028,15,0,3296,2.45,,,,,790
1002075,1002,46,75,B,3108,352,,800,0,8,0,0,0,"1-1,2-76",1-3384,0,3108,15,0,3384,2.45,,,,,800
1002076,1002,46,76,B,3226,356,,810,0,8,0,0,0,"1-1,2-77",1-3513,0,3226,15,0,3513,2.45,,,,,810
1002077,1002,46,77,B,3345,360,,820,0,8,0,0,0,"1-1,2-78",1-3643,0,3345,15,0,3643,2.45,,,,,820
1002078,1002,46,78,B,3465,364,,830,0,8,0,0,0,"1-1,2-79",1-3772,0,3465,15,0,3772,2.45,,,,,830
1002079,1002,46,79,B,3585,368,,840,0,8,0,0,0,"1-1,2-80",1-3903,0,3585,15,0,3903,2.45,,,,,840
1002080,1002,46,80,B,3706,372,,850,0,8,0,0,0,"1-1,2-81",1-4035,0,3706,15,0,4035,2.45,,,,,850
1002081,1002,46,81,B,3828,377,,860,0,8,0,0,0,"1-1,2-82",1-4167,0,3828,15,0,4167,2.45,,,,,860
1002082,1002,46,82,B,3950,381,,870,0,8,0,0,0,"1-1,2-83",1-4300,0,3950,15,0,4300,2.45,,,,,870
1002083,1002,46,83,B,4072,385,,880,0,8,0,0,0,"1-1,2-84",1-4435,0,4072,15,0,4435,2.45,,,,,880
1002084,1002,46,84,B,4196,389,,890,0,8,0,0,0,"1-1,2-85",1-4569,0,4196,15,0,4569,2.45,,,,,890
1002085,1002,46,85,B,4320,393,,900,0,8,0,0,0,"1-1,2-86",1-4704,0,4320,15,0,4704,2.45,,,,,900
1002086,1002,46,86,B,4444,397,,910,0,8,0,0,0,"1-1,2-87",1-4838,0,4444,15,0,4838,2.45,,,,,910
1002087,1002,46,87,B,4569,401,,920,0,8,0,0,0,"1-1,2-88",1-4974,0,4569,15,0,4974,2.45,,,,,920
1002088,1002,46,88,B,4695,405,,930,0,8,0,0,0,"1-1,2-89",1-5112,0,4695,15,0,5112,2.45,,,,,930
1002089,1002,46,89,B,4821,409,,940,0,8,0,0,0,"1-1,2-90",1-5248,0,4821,15,0,5248,2.45,,,,,940
1002090,1002,46,90,B,4948,413,,950,0,8,0,0,0,"1-1,2-91",1-5388,0,4948,15,0,5388,2.45,,,,,950
1002091,1002,46,91,B,5076,417,,960,0,8,0,0,0,"1-1,2-92",1-5526,0,5076,15,0,5526,2.45,,,,,960
1002092,1002,46,92,B,5204,421,,970,0,8,0,0,0,"1-1,2-93",1-5666,0,5204,15,0,5666,2.45,,,,,970
1002093,1002,46,93,B,5332,426,,980,0,8,0,0,0,"1-1,2-94",1-5805,0,5332,15,0,5805,2.45,,,,,980
1002094,1002,46,94,B,5462,430,,990,0,8,0,0,0,"1-1,2-95",1-5947,0,5462,15,0,5947,2.45,,,,,990
1002095,1002,46,95,B,5592,434,,1000,0,8,0,0,0,"1-1,2-96",1-6088,0,5592,15,0,6088,2.45,,,,,1000
1002096,1002,46,96,B,5722,438,,1010,0,8,0,0,0,"1-1,2-97",1-6231,0,5722,15,0,6231,2.45,,,,,1010
1002097,1002,46,97,B,5853,442,,1020,0,8,0,0,0,"1-1,2-98",1-6373,0,5853,15,0,6373,2.45,,,,,1020
1002098,1002,46,98,B,5985,446,,1030,0,8,0,0,0,"1-1,2-99",1-6517,0,5985,15,0,6517,2.45,,,,,1030
1002099,1002,46,99,B,6117,450,,1040,0,8,0,0,0,"1-1,2-100",1-6661,0,6117,15,0,6661,2.45,,,,,1040
1002100,1002,46,100,B,6250,454,,1050,0,8,0,0,0,"1-1,2-101",1-9280,0,6250,15,0,9280,2.45,,,,,1050
1002101,1002,46,101,B,6450,458,,1060,0,8,0,0,0,"1-1,2-2",1-9577,0,6450,15,0,9577,2.45,,,,,1060
1002102,1002,46,102,B,6649,462,,1070,0,8,0,0,0,"1-1,2-3",1-9872,0,6649,15,0,9872,2.45,,,,,1070
1002103,1002,46,103,B,6849,466,,1080,0,8,0,0,0,"1-1,2-4",1-10170,0,6849,15,0,10170,2.45,,,,,1080
1002104,1002,46,104,B,7050,470,,1090,0,8,0,0,0,"1-1,2-5",1-10468,0,7050,15,0,10468,2.45,,,,,1090
1002105,1002,46,105,B,7251,474,,1100,0,8,0,0,0,"1-1,2-6",1-10767,0,7251,15,0,10767,2.45,,,,,1100
